ts,temperature,humidity,rain,event_type,ap_id,connected_devices,internet_speed,connection_drops,network_delay
2026-03-25 13:00:00+00:00,41.7,23.2,0.0,normal,AP_B05_01,17,29.5,0.03,19.0
2026-03-25 13:00:00+00:00,41.7,23.2,0.0,normal,AP_B08_02,115,173.5,1.18,52.7
2026-03-25 13:00:00+00:00,41.7,23.2,0.0,normal,AP_B08_01,116,176.6,1.2,53.2
2026-03-25 13:00:00+00:00,41.7,23.2,0.0,normal,AP_B02_02,122,184.2,1.32,54.3
2026-03-25 13:00:00+00:00,41.7,23.2,0.0,normal,AP_B01_01,118,181.5,1.24,53.3
2026-03-25 13:00:00+00:00,41.7,23.2,0.0,normal,AP_B06_01,27,42.4,0.06,25.7
2026-03-25 13:00:00+00:00,41.7,23.2,0.0,normal,AP_B03_01,120,180.0,1.28,52.3
2026-03-25 13:00:00+00:00,41.7,23.2,0.0,normal,AP_B07_01,23,39.0,0.05,27.8
2026-03-25 13:00:00+00:00,41.7,23.2,0.0,normal,AP_B04_02,45,69.9,0.18,30.4
2026-03-25 14:00:00+00:00,41.4,30.1,0.0,normal,AP_B02_02,105,157.7,0.98,51.1
2026-03-25 14:00:00+00:00,41.4,30.1,0.0,normal,AP_B03_01,109,164.2,1.06,48.4
2026-03-25 14:00:00+00:00,41.4,30.1,0.0,normal,AP_B04_01,74,112.7,0.49,43.5
2026-03-25 14:00:00+00:00,41.4,30.1,0.0,normal,AP_B02_01,110,168.6,1.08,50.3
2026-03-25 14:00:00+00:00,41.4,30.1,0.0,normal,AP_B03_02,113,174.3,1.14,52.8
2026-03-25 14:00:00+00:00,41.4,30.1,0.0,normal,AP_B01_01,110,168.0,1.08,48.2
2026-03-25 14:00:00+00:00,41.4,30.1,0.0,normal,AP_B08_01,128,195.6,1.46,57.3
2026-03-25 14:00:00+00:00,41.4,30.1,0.0,normal,AP_B05_01,25,39.0,0.06,23.4
2026-03-25 14:00:00+00:00,41.4,30.1,0.0,normal,AP_B08_02,111,168.8,1.1,52.8
2026-03-25 14:00:00+00:00,41.4,30.1,0.0,normal,AP_B01_02,116,174.8,1.2,51.5
2026-03-25 14:00:00+00:00,41.4,30.1,0.0,normal,AP_B04_02,59,90.6,0.31,36.8
2026-03-25 14:00:00+00:00,41.4,30.1,0.0,normal,AP_B06_01,26,43.3,0.06,23.7
2026-03-25 14:00:00+00:00,41.4,30.1,0.0,normal,AP_B07_01,22,37.0,0.04,27.4
2026-03-25 15:00:00+00:00,38.8,40.7,0.0,normal,AP_B05_01,27,40.6,0.06,27.0
2026-03-25 15:00:00+00:00,38.8,40.7,0.0,normal,AP_B07_01,23,38.7,0.05,25.2
2026-03-25 15:00:00+00:00,38.8,40.7,0.0,normal,AP_B08_01,87,133.8,0.67,39.6
2026-03-25 15:00:00+00:00,38.8,40.7,0.0,normal,AP_B02_02,91,140.7,0.74,41.6
2026-03-25 15:00:00+00:00,38.8,40.7,0.0,normal,AP_B06_01,24,37.5,0.05,24.0
2026-03-25 15:00:00+00:00,38.8,40.7,0.0,normal,AP_B03_01,92,140.2,0.75,46.1
2026-03-25 15:00:00+00:00,38.8,40.7,0.0,normal,AP_B08_02,86,133.3,0.66,43.5
2026-03-25 15:00:00+00:00,38.8,40.7,0.0,normal,AP_B02_01,91,137.4,0.74,41.7
2026-03-25 15:00:00+00:00,38.8,40.7,0.0,normal,AP_B01_01,90,137.4,0.72,45.2
2026-03-25 15:00:00+00:00,38.8,40.7,0.0,normal,AP_B01_02,93,139.5,0.77,44.6
2026-03-25 15:00:00+00:00,38.8,40.7,0.0,normal,AP_B04_02,82,124.7,0.6,44.4
2026-03-25 15:00:00+00:00,38.8,40.7,0.0,normal,AP_B04_01,84,127.9,0.63,39.0
2026-03-25 15:00:00+00:00,38.8,40.7,0.0,normal,AP_B03_02,93,143.2,0.77,47.2
2026-03-25 16:00:00+00:00,37.5,38.4,0.0,normal,AP_B04_01,108,166.3,1.04,51.2
2026-03-25 16:00:00+00:00,37.5,38.4,0.0,normal,AP_B03_02,67,104.9,0.4,43.3
2026-03-25 16:00:00+00:00,37.5,38.4,0.0,normal,AP_B04_02,113,172.2,1.14,52.7
2026-03-25 16:00:00+00:00,37.5,38.4,0.0,normal,AP_B05_01,23,36.7,0.05,25.2
2026-03-25 16:00:00+00:00,37.5,38.4,0.0,normal,AP_B07_01,20,33.1,0.04,21.4
2026-03-25 16:00:00+00:00,37.5,38.4,0.0,normal,AP_B03_01,65,100.8,0.38,35.7
2026-03-25 16:00:00+00:00,37.5,38.4,0.0,normal,AP_B02_01,65,100.4,0.38,35.5
2026-03-25 16:00:00+00:00,37.5,38.4,0.0,normal,AP_B06_01,21,31.8,0.04,21.0
2026-03-25 16:00:00+00:00,37.5,38.4,0.0,normal,AP_B02_02,59,93.5,0.31,35.8
2026-03-25 16:00:00+00:00,37.5,38.4,0.0,normal,AP_B08_02,59,91.1,0.31,34.8
2026-03-25 16:00:00+00:00,37.5,38.4,0.0,normal,AP_B01_01,68,106.4,0.41,39.6
2026-03-25 16:00:00+00:00,37.5,38.4,0.0,normal,AP_B01_02,74,112.2,0.49,40.5
2026-03-25 16:00:00+00:00,37.5,38.4,0.0,normal,AP_B08_01,63,94.8,0.35,40.6
2026-03-25 17:00:00+00:00,40.0,26.7,0.0,normal,AP_B06_01,21,32.3,0.04,26.4
2026-03-25 17:00:00+00:00,40.0,26.7,0.0,normal,AP_B01_02,43,65.5,0.16,32.4
2026-03-25 17:00:00+00:00,40.0,26.7,0.0,normal,AP_B03_01,40,63.5,0.14,31.0
2026-03-25 17:00:00+00:00,40.0,26.7,0.0,normal,AP_B01_01,39,63.3,0.14,29.9
2026-03-25 17:00:00+00:00,40.0,26.7,0.0,normal,AP_B02_01,37,59.2,0.12,30.5
2026-03-25 17:00:00+00:00,40.0,26.7,0.0,normal,AP_B04_02,127,190.8,1.43,57.1
2026-03-25 17:00:00+00:00,40.0,26.7,0.0,normal,AP_B03_02,44,66.5,0.17,32.0
2026-03-25 17:00:00+00:00,40.0,26.7,0.0,normal,AP_B07_01,25,41.3,0.06,23.8
2026-03-25 17:00:00+00:00,40.0,26.7,0.0,normal,AP_B02_02,41,62.0,0.15,31.7
2026-03-25 17:00:00+00:00,40.0,26.7,0.0,normal,AP_B08_01,42,63.9,0.16,31.8
2026-03-25 17:00:00+00:00,40.0,26.7,0.0,normal,AP_B08_02,37,59.1,0.12,24.8
2026-03-25 17:00:00+00:00,40.0,26.7,0.0,normal,AP_B04_01,131,200.9,1.53,55.5
2026-03-25 17:00:00+00:00,40.0,26.7,0.0,normal,AP_B05_01,33,49.9,0.1,27.4
2026-03-25 18:00:00+00:00,39.5,29.5,0.0,normal,AP_B03_02,13,22.1,0.02,23.5
2026-03-25 18:00:00+00:00,39.5,29.5,0.0,normal,AP_B02_02,26,41.2,0.06,26.7
2026-03-25 18:00:00+00:00,39.5,29.5,0.0,normal,AP_B07_01,42,65.0,0.16,30.2
2026-03-25 18:00:00+00:00,39.5,29.5,0.0,normal,AP_B02_01,10,19.7,0.01,24.5
2026-03-25 18:00:00+00:00,39.5,29.5,0.0,normal,AP_B06_01,36,56.1,0.12,29.4
2026-03-25 18:00:00+00:00,39.5,29.5,0.0,normal,AP_B05_01,29,46.1,0.07,27.7
2026-03-25 18:00:00+00:00,39.5,29.5,0.0,normal,AP_B04_02,144,218.7,1.84,62.3
2026-03-25 18:00:00+00:00,39.5,29.5,0.0,normal,AP_B03_01,24,37.2,0.05,22.8
2026-03-25 18:00:00+00:00,39.5,29.5,0.0,normal,AP_B08_01,21,34.6,0.04,26.3
2026-03-25 18:00:00+00:00,39.5,29.5,0.0,normal,AP_B08_02,26,40.3,0.06,25.8
2026-03-25 18:00:00+00:00,39.5,29.5,0.0,normal,AP_B04_01,135,203.8,1.62,60.5
2026-03-25 18:00:00+00:00,39.5,29.5,0.0,normal,AP_B01_02,27,45.5,0.06,28.2
2026-03-25 18:00:00+00:00,39.5,29.5,0.0,normal,AP_B01_01,22,36.8,0.04,22.6
2026-03-25 19:00:00+00:00,36.6,36.3,0.0,normal,AP_B02_02,15,25.2,0.02,21.3
2026-03-25 19:00:00+00:00,36.6,36.3,0.0,normal,AP_B05_01,58,87.4,0.3,33.7
2026-03-25 19:00:00+00:00,36.6,36.3,0.0,normal,AP_B04_01,134,205.0,1.6,59.0
2026-03-25 19:00:00+00:00,36.6,36.3,0.0,normal,AP_B03_02,17,25.7,0.03,23.8
2026-03-25 19:00:00+00:00,36.6,36.3,0.0,normal,AP_B07_01,56,87.4,0.28,33.5
2026-03-25 19:00:00+00:00,36.6,36.3,0.0,normal,AP_B02_01,17,25.6,0.03,25.4
2026-03-25 19:00:00+00:00,36.6,36.3,0.0,normal,AP_B01_02,16,26.2,0.02,22.2
2026-03-25 19:00:00+00:00,36.6,36.3,0.0,normal,AP_B08_02,17,29.4,0.03,21.7
2026-03-25 19:00:00+00:00,36.6,36.3,0.0,normal,AP_B06_01,58,87.7,0.3,33.7
2026-03-25 19:00:00+00:00,36.6,36.3,0.0,normal,AP_B04_02,138,207.3,1.69,61.1
2026-03-25 19:00:00+00:00,36.6,36.3,0.0,normal,AP_B01_01,6,11.6,0.0,19.2
2026-03-25 19:00:00+00:00,36.6,36.3,0.0,normal,AP_B08_01,15,26.7,0.02,22.9
2026-03-25 19:00:00+00:00,36.6,36.3,0.0,normal,AP_B03_01,12,19.1,0.01,18.8
2026-03-25 20:00:00+00:00,34.7,42.0,0.0,normal,AP_B01_02,8,16.1,0.01,19.8
2026-03-25 20:00:00+00:00,34.7,42.0,0.0,normal,AP_B03_02,11,19.3,0.01,23.5
2026-03-25 20:00:00+00:00,34.7,42.0,0.0,normal,AP_B08_01,7,11.5,0.0,20.1
2026-03-25 20:00:00+00:00,34.7,42.0,0.0,normal,AP_B04_01,139,210.7,1.72,61.0
2026-03-25 20:00:00+00:00,34.7,42.0,0.0,normal,AP_B08_02,7,13.4,0.0,20.5
2026-03-25 20:00:00+00:00,34.7,42.0,0.0,normal,AP_B01_01,1,4.7,0.0,15.6
2026-03-25 20:00:00+00:00,34.7,42.0,0.0,normal,AP_B05_01,75,114.1,0.5,37.0
2026-03-25 20:00:00+00:00,34.7,42.0,0.0,normal,AP_B04_02,142,216.8,1.79,62.2
2026-03-25 20:00:00+00:00,34.7,42.0,0.0,normal,AP_B06_01,85,130.3,0.64,42.5
2026-03-25 20:00:00+00:00,34.7,42.0,0.0,normal,AP_B02_02,6,9.3,0.0,20.8
2026-03-25 20:00:00+00:00,34.7,42.0,0.0,normal,AP_B02_01,8,13.5,0.01,21.2
2026-03-25 20:00:00+00:00,34.7,42.0,0.0,normal,AP_B07_01,79,122.0,0.55,40.4
2026-03-25 20:00:00+00:00,34.7,42.0,0.0,normal,AP_B03_01,8,14.0,0.01,20.7
2026-03-25 21:00:00+00:00,34.8,29.0,0.0,normal,AP_B07_01,115,175.2,1.18,52.0
2026-03-25 21:00:00+00:00,34.8,29.0,0.0,normal,AP_B03_01,0,2.0,0.0,16.9
2026-03-25 21:00:00+00:00,34.8,29.0,0.0,normal,AP_B04_02,118,179.5,1.24,56.9
2026-03-25 21:00:00+00:00,34.8,29.0,0.0,normal,AP_B03_02,7,11.7,0.0,23.9
2026-03-25 21:00:00+00:00,34.8,29.0,0.0,normal,AP_B05_01,107,161.5,1.02,52.2
2026-03-25 21:00:00+00:00,34.8,29.0,0.0,normal,AP_B02_02,0,0.3,0.0,20.1
2026-03-25 21:00:00+00:00,34.8,29.0,0.0,normal,AP_B08_01,5,8.1,0.0,19.3
2026-03-25 21:00:00+00:00,34.8,29.0,0.0,normal,AP_B01_01,6,12.4,0.0,21.8
2026-03-25 21:00:00+00:00,34.8,29.0,0.0,normal,AP_B08_02,0,1.9,0.0,20.3
2026-03-25 21:00:00+00:00,34.8,29.0,0.0,normal,AP_B02_01,4,6.3,0.0,19.0
2026-03-25 21:00:00+00:00,34.8,29.0,0.0,normal,AP_B04_01,110,168.4,1.08,51.3
2026-03-25 21:00:00+00:00,34.8,29.0,0.0,normal,AP_B06_01,103,154.9,0.94,48.4
2026-03-25 21:00:00+00:00,34.8,29.0,0.0,normal,AP_B01_02,9,15.4,0.01,17.4
2026-03-25 22:00:00+00:00,34.4,30.1,0.0,normal,AP_B03_01,0,3.1,0.0,19.9
2026-03-25 22:00:00+00:00,34.4,30.1,0.0,normal,AP_B04_01,95,146.7,0.8,40.4
2026-03-25 22:00:00+00:00,34.4,30.1,0.0,normal,AP_B01_02,5,8.9,0.0,18.3
2026-03-25 22:00:00+00:00,34.4,30.1,0.0,normal,AP_B02_01,0,4.6,0.0,19.1
2026-03-25 22:00:00+00:00,34.4,30.1,0.0,normal,AP_B05_01,122,187.1,1.32,54.0
2026-03-25 22:00:00+00:00,34.4,30.1,0.0,normal,AP_B01_01,8,13.6,0.01,24.4
2026-03-25 22:00:00+00:00,34.4,30.1,0.0,normal,AP_B08_01,1,5.8,0.0,20.2
2026-03-25 22:00:00+00:00,34.4,30.1,0.0,normal,AP_B08_02,8,16.2,0.01,17.3
2026-03-25 22:00:00+00:00,34.4,30.1,0.0,normal,AP_B03_02,9,17.8,0.01,22.1
2026-03-25 22:00:00+00:00,34.4,30.1,0.0,normal,AP_B07_01,119,179.9,1.26,54.3
2026-03-25 22:00:00+00:00,34.4,30.1,0.0,normal,AP_B04_02,83,128.7,0.61,43.1
2026-03-25 22:00:00+00:00,34.4,30.1,0.0,normal,AP_B02_02,11,16.8,0.01,19.7
2026-03-25 22:00:00+00:00,34.4,30.1,0.0,normal,AP_B06_01,121,181.6,1.3,53.0
2026-03-25 23:00:00+00:00,32.9,46.2,0.0,normal,AP_B04_01,54,82.8,0.26,37.3
2026-03-25 23:00:00+00:00,32.9,46.2,0.0,normal,AP_B04_02,53,81.9,0.25,31.0
2026-03-25 23:00:00+00:00,32.9,46.2,0.0,normal,AP_B06_01,110,169.4,1.08,51.2
2026-03-25 23:00:00+00:00,32.9,46.2,0.0,normal,AP_B03_01,1,5.0,0.0,18.9
2026-03-25 23:00:00+00:00,32.9,46.2,0.0,normal,AP_B01_02,6,13.5,0.0,18.2
2026-03-25 23:00:00+00:00,32.9,46.2,0.0,normal,AP_B02_02,0,0.3,0.0,17.4
2026-03-25 23:00:00+00:00,32.9,46.2,0.0,normal,AP_B01_01,0,4.6,0.0,16.0
2026-03-25 23:00:00+00:00,32.9,46.2,0.0,normal,AP_B08_01,13,22.9,0.02,22.4
2026-03-25 23:00:00+00:00,32.9,46.2,0.0,normal,AP_B05_01,104,160.6,0.96,51.5
2026-03-25 23:00:00+00:00,32.9,46.2,0.0,normal,AP_B08_02,2,3.3,0.0,23.1
2026-03-25 23:00:00+00:00,32.9,46.2,0.0,normal,AP_B03_02,0,4.8,0.0,17.2
2026-03-25 23:00:00+00:00,32.9,46.2,0.0,normal,AP_B07_01,116,174.1,1.2,54.7
2026-03-25 23:00:00+00:00,32.9,46.2,0.0,normal,AP_B02_01,2,4.9,0.0,20.6
2026-03-26 00:00:00+00:00,29.0,44.5,0.0,normal,AP_B05_01,21,32.5,0.04,24.9
2026-03-26 00:00:00+00:00,29.0,44.5,0.0,normal,AP_B02_01,1,1.7,0.0,17.8
2026-03-26 00:00:00+00:00,29.0,44.5,0.0,normal,AP_B08_01,3,7.6,0.0,17.5
2026-03-26 00:00:00+00:00,29.0,44.5,0.0,normal,AP_B04_01,0,0.8,0.0,16.6
2026-03-26 00:00:00+00:00,29.0,44.5,0.0,normal,AP_B01_02,2,5.9,0.0,17.5
2026-03-26 00:00:00+00:00,29.0,44.5,0.0,normal,AP_B01_01,6,13.6,0.0,22.2
2026-03-26 00:00:00+00:00,29.0,44.5,0.0,normal,AP_B08_02,8,14.0,0.01,19.5
2026-03-26 00:00:00+00:00,29.0,44.5,0.0,normal,AP_B03_02,3,9.2,0.0,18.6
2026-03-26 00:00:00+00:00,29.0,44.5,0.0,normal,AP_B04_02,0,1.5,0.0,19.2
2026-03-26 00:00:00+00:00,29.0,44.5,0.0,normal,AP_B06_01,21,35.7,0.04,25.9
2026-03-26 00:00:00+00:00,29.0,44.5,0.0,normal,AP_B02_02,11,18.8,0.01,22.1
2026-03-26 00:00:00+00:00,29.0,44.5,0.0,normal,AP_B03_01,15,26.0,0.02,24.6
2026-03-26 00:00:00+00:00,29.0,44.5,0.0,normal,AP_B07_01,15,27.3,0.02,23.6
2026-03-26 01:00:00+00:00,28.5,46.2,0.0,normal,AP_B02_01,8,16.6,0.01,20.3
2026-03-26 01:00:00+00:00,28.5,46.2,0.0,normal,AP_B03_01,10,17.7,0.01,20.2
2026-03-26 01:00:00+00:00,28.5,46.2,0.0,normal,AP_B06_01,15,26.3,0.02,24.6
2026-03-26 01:00:00+00:00,28.5,46.2,0.0,normal,AP_B08_02,3,7.4,0.0,19.8
2026-03-26 01:00:00+00:00,28.5,46.2,0.0,normal,AP_B07_01,15,22.8,0.02,22.9
2026-03-26 01:00:00+00:00,28.5,46.2,0.0,normal,AP_B04_02,0,1.5,0.0,21.5
2026-03-26 01:00:00+00:00,28.5,46.2,0.0,normal,AP_B02_02,0,3.7,0.0,18.4
2026-03-26 01:00:00+00:00,28.5,46.2,0.0,normal,AP_B05_01,12,21.4,0.01,18.1
2026-03-26 01:00:00+00:00,28.5,46.2,0.0,normal,AP_B03_02,2,7.2,0.0,18.8
2026-03-26 01:00:00+00:00,28.5,46.2,0.0,normal,AP_B01_02,21,34.3,0.04,26.9
2026-03-26 01:00:00+00:00,28.5,46.2,0.0,normal,AP_B01_01,8,15.0,0.01,18.5
2026-03-26 01:00:00+00:00,28.5,46.2,0.0,normal,AP_B08_01,11,16.8,0.01,22.0
2026-03-26 01:00:00+00:00,28.5,46.2,0.0,normal,AP_B04_01,6,13.9,0.0,21.9
2026-03-26 02:00:00+00:00,29.5,49.7,0.0,normal,AP_B05_01,25,42.3,0.06,25.0
2026-03-26 02:00:00+00:00,29.5,49.7,0.0,normal,AP_B06_01,19,32.4,0.03,23.9
2026-03-26 02:00:00+00:00,29.5,49.7,0.0,normal,AP_B04_01,0,0.9,0.0,18.0
2026-03-26 02:00:00+00:00,29.5,49.7,0.0,normal,AP_B02_02,2,3.8,0.0,18.2
2026-03-26 02:00:00+00:00,29.5,49.7,0.0,normal,AP_B04_02,0,3.9,0.0,18.4
2026-03-26 02:00:00+00:00,29.5,49.7,0.0,normal,AP_B03_01,13,24.1,0.02,20.6
2026-03-26 02:00:00+00:00,29.5,49.7,0.0,normal,AP_B03_02,6,12.0,0.0,18.9
2026-03-26 02:00:00+00:00,29.5,49.7,0.0,normal,AP_B07_01,16,25.9,0.02,22.5
2026-03-26 02:00:00+00:00,29.5,49.7,0.0,normal,AP_B08_02,5,8.5,0.0,20.5
2026-03-26 02:00:00+00:00,29.5,49.7,0.0,normal,AP_B08_01,11,21.5,0.01,21.2
2026-03-26 02:00:00+00:00,29.5,49.7,0.0,normal,AP_B01_02,1,3.4,0.0,19.8
2026-03-26 02:00:00+00:00,29.5,49.7,0.0,normal,AP_B02_01,7,14.8,0.0,22.4
2026-03-26 02:00:00+00:00,29.5,49.7,0.0,normal,AP_B01_01,0,3.5,0.0,19.8
2026-03-26 03:00:00+00:00,32.1,48.9,0.0,normal,AP_B08_02,2,3.1,0.0,17.7
2026-03-26 03:00:00+00:00,32.1,48.9,0.0,normal,AP_B02_01,0,3.4,0.0,18.1
2026-03-26 03:00:00+00:00,32.1,48.9,0.0,normal,AP_B04_02,0,2.0,0.0,18.2
2026-03-26 03:00:00+00:00,32.1,48.9,0.0,normal,AP_B06_01,23,36.9,0.05,27.1
2026-03-26 03:00:00+00:00,32.1,48.9,0.0,normal,AP_B03_02,8,14.3,0.01,19.0
2026-03-26 03:00:00+00:00,32.1,48.9,0.0,normal,AP_B04_01,0,2.6,0.0,22.2
2026-03-26 03:00:00+00:00,32.1,48.9,0.0,normal,AP_B07_01,26,43.3,0.06,28.2
2026-03-26 03:00:00+00:00,32.1,48.9,0.0,normal,AP_B02_02,4,6.3,0.0,17.1
2026-03-26 03:00:00+00:00,32.1,48.9,0.0,normal,AP_B01_01,11,20.5,0.01,20.7
2026-03-26 03:00:00+00:00,32.1,48.9,0.0,normal,AP_B05_01,17,25.9,0.03,21.8
2026-03-26 03:00:00+00:00,32.1,48.9,0.0,normal,AP_B03_01,2,5.7,0.0,17.9
2026-03-26 03:00:00+00:00,32.1,48.9,0.0,normal,AP_B08_01,7,10.5,0.0,18.3
2026-03-26 03:00:00+00:00,32.1,48.9,0.0,normal,AP_B01_02,4,10.0,0.0,17.5
2026-03-26 03:00:00+00:00,32.1,48.9,0.0,normal,AP_B08_02,2,3.1,0.0,17.7
2026-03-26 04:00:00+00:00,29.8,44.3,0.0,normal,AP_B06_01,36,55.1,0.12,27.7
2026-03-26 04:00:00+00:00,29.8,44.3,0.0,normal,AP_B08_02,12,22.1,0.01,23.0
2026-03-26 04:00:00+00:00,29.8,44.3,0.0,normal,AP_B08_01,3,6.2,0.0,15.0
2026-03-26 04:00:00+00:00,29.8,44.3,0.0,normal,AP_B03_02,11,17.8,0.01,22.0
2026-03-26 04:00:00+00:00,29.8,44.3,0.0,normal,AP_B01_01,4,9.6,0.0,18.1
2026-03-26 04:00:00+00:00,29.8,44.3,0.0,normal,AP_B01_02,5,9.4,0.0,18.5
2026-03-26 04:00:00+00:00,29.8,44.3,0.0,normal,AP_B02_02,6,11.6,0.0,16.5
2026-03-26 04:00:00+00:00,29.8,44.3,0.0,normal,AP_B02_01,2,3.5,0.0,16.8
2026-03-26 04:00:00+00:00,29.8,44.3,0.0,normal,AP_B05_01,25,37.6,0.06,24.8
2026-03-26 04:00:00+00:00,29.8,44.3,0.0,normal,AP_B04_01,7,15.2,0.0,19.6
2026-03-26 04:00:00+00:00,29.8,44.3,0.0,normal,AP_B04_02,1,4.8,0.0,16.4
2026-03-26 04:00:00+00:00,29.8,44.3,0.0,normal,AP_B03_01,7,11.7,0.0,19.5
2026-03-26 04:00:00+00:00,29.8,44.3,0.0,normal,AP_B07_01,23,36.2,0.05,27.2
2026-03-26 05:00:00+00:00,28.9,42.6,0.0,normal,AP_B05_01,35,56.0,0.11,27.2
2026-03-26 05:00:00+00:00,28.9,42.6,0.0,normal,AP_B07_01,29,47.8,0.07,28.8
2026-03-26 05:00:00+00:00,28.9,42.6,0.0,normal,AP_B02_02,5,10.0,0.0,22.1
2026-03-26 05:00:00+00:00,28.9,42.6,0.0,normal,AP_B03_02,25,38.9,0.06,26.3
2026-03-26 05:00:00+00:00,28.9,42.6,0.0,normal,AP_B08_02,7,10.9,0.0,20.5
2026-03-26 05:00:00+00:00,28.9,42.6,0.0,normal,AP_B03_01,21,33.9,0.04,23.1
2026-03-26 05:00:00+00:00,28.9,42.6,0.0,normal,AP_B04_01,0,5.0,0.0,15.0
2026-03-26 05:00:00+00:00,28.9,42.6,0.0,normal,AP_B04_02,0,4.2,0.0,16.0
2026-03-26 05:00:00+00:00,28.9,42.6,0.0,normal,AP_B06_01,32,49.3,0.09,29.6
2026-03-26 05:00:00+00:00,28.9,42.6,0.0,normal,AP_B01_02,12,21.9,0.01,20.8
2026-03-26 05:00:00+00:00,28.9,42.6,0.0,normal,AP_B08_01,9,14.3,0.01,21.9
2026-03-26 05:00:00+00:00,28.9,42.6,0.0,normal,AP_B01_01,21,35.3,0.04,27.9
2026-03-26 05:00:00+00:00,28.9,42.6,0.0,normal,AP_B02_01,8,16.7,0.01,17.7
2026-03-26 06:00:00+00:00,33.9,47.2,0.0,normal,AP_B03_01,22,36.8,0.04,24.0
2026-03-26 06:00:00+00:00,33.9,47.2,0.0,normal,AP_B08_02,12,19.2,0.01,21.7
2026-03-26 06:00:00+00:00,33.9,47.2,0.0,normal,AP_B02_02,17,26.7,0.03,22.2
2026-03-26 06:00:00+00:00,33.9,47.2,0.0,normal,AP_B03_02,20,31.3,0.04,18.7
2026-03-26 06:00:00+00:00,33.9,47.2,0.0,normal,AP_B07_01,45,67.7,0.18,27.4
2026-03-26 06:00:00+00:00,33.9,47.2,0.0,normal,AP_B04_01,16,27.3,0.02,19.7
2026-03-26 06:00:00+00:00,33.9,47.2,0.0,normal,AP_B01_02,21,34.0,0.04,26.7
2026-03-26 06:00:00+00:00,33.9,47.2,0.0,normal,AP_B05_01,48,74.4,0.2,36.0
2026-03-26 06:00:00+00:00,33.9,47.2,0.0,normal,AP_B02_01,21,32.6,0.04,22.0
2026-03-26 06:00:00+00:00,33.9,47.2,0.0,normal,AP_B04_02,19,29.1,0.03,25.4
2026-03-26 06:00:00+00:00,33.9,47.2,0.0,normal,AP_B08_01,23,34.8,0.05,19.4
2026-03-26 06:00:00+00:00,33.9,47.2,0.0,normal,AP_B06_01,44,70.3,0.17,32.1
2026-03-26 06:00:00+00:00,33.9,47.2,0.0,normal,AP_B01_01,18,29.8,0.03,24.5
2026-03-26 07:00:00+00:00,31.8,39.3,0.0,normal,AP_B02_02,36,57.5,0.12,28.1
2026-03-26 07:00:00+00:00,31.8,39.3,0.0,normal,AP_B08_02,37,55.9,0.12,28.5
2026-03-26 07:00:00+00:00,31.8,39.3,0.0,normal,AP_B04_02,7,12.3,0.0,23.6
2026-03-26 07:00:00+00:00,31.8,39.3,0.0,normal,AP_B06_01,56,85.3,0.28,36.3
2026-03-26 07:00:00+00:00,31.8,39.3,0.0,normal,AP_B05_01,51,78.1,0.23,34.9
2026-03-26 07:00:00+00:00,31.8,39.3,0.0,normal,AP_B04_01,11,18.6,0.01,20.5
2026-03-26 07:00:00+00:00,31.8,39.3,0.0,normal,AP_B03_02,39,59.4,0.14,26.9
2026-03-26 07:00:00+00:00,31.8,39.3,0.0,normal,AP_B07_01,52,80.3,0.24,32.9
2026-03-26 07:00:00+00:00,31.8,39.3,0.0,normal,AP_B08_01,40,62.6,0.14,31.6
2026-03-26 07:00:00+00:00,31.8,39.3,0.0,normal,AP_B01_01,37,56.9,0.12,29.3
2026-03-26 07:00:00+00:00,31.8,39.3,0.0,normal,AP_B01_02,41,63.7,0.15,27.8
2026-03-26 07:00:00+00:00,31.8,39.3,0.0,normal,AP_B02_01,32,49.1,0.09,28.8
2026-03-26 07:00:00+00:00,31.8,39.3,0.0,normal,AP_B03_01,45,69.6,0.18,33.1
2026-03-26 08:00:00+00:00,34.9,39.0,0.0,normal,AP_B01_01,58,91.7,0.3,34.7
2026-03-26 08:00:00+00:00,34.9,39.0,0.0,normal,AP_B03_02,69,104.5,0.42,39.6
2026-03-26 08:00:00+00:00,34.9,39.0,0.0,normal,AP_B08_02,52,78.3,0.24,34.8
2026-03-26 08:00:00+00:00,34.9,39.0,0.0,normal,AP_B08_01,56,87.7,0.28,36.2
2026-03-26 08:00:00+00:00,34.9,39.0,0.0,normal,AP_B01_02,58,88.8,0.3,36.9
2026-03-26 08:00:00+00:00,34.9,39.0,0.0,normal,AP_B07_01,55,84.7,0.27,32.6
2026-03-26 08:00:00+00:00,34.9,39.0,0.0,normal,AP_B05_01,54,83.4,0.26,33.3
2026-03-26 08:00:00+00:00,34.9,39.0,0.0,normal,AP_B04_02,7,12.1,0.0,17.7
2026-03-26 08:00:00+00:00,34.9,39.0,0.0,normal,AP_B06_01,66,102.3,0.39,37.4
2026-03-26 08:00:00+00:00,34.9,39.0,0.0,normal,AP_B03_01,54,85.0,0.26,33.4
2026-03-26 08:00:00+00:00,34.9,39.0,0.0,normal,AP_B02_01,67,102.8,0.4,35.7
2026-03-26 08:00:00+00:00,34.9,39.0,0.0,normal,AP_B02_02,63,94.5,0.35,40.9
2026-03-26 09:00:00+00:00,35.0,39.6,0.0,normal,AP_B06_01,47,74.1,0.2,32.0
2026-03-26 09:00:00+00:00,35.0,39.6,0.0,normal,AP_B01_01,72,108.1,0.46,37.4
