ts,temperature,humidity,rain,event_type,mess_id,entries,estimated_wait_min,meal_type,menu_served,student_rating
2026-03-15 06:00:00+00:00,33.9,38.4,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-15 06:00:00+00:00,33.9,38.4,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-15 06:00:00+00:00,33.9,38.4,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-15 07:00:00+00:00,33.2,35.5,0.0,cultural_fest,M02,223,12.3,Breakfast,Fest Special,4.6
2026-03-15 07:00:00+00:00,33.2,35.5,0.0,cultural_fest,M03,235,8.3,Breakfast,Fest Special,4.0
2026-03-15 07:00:00+00:00,33.2,35.5,0.0,cultural_fest,M01,176,3.8,Breakfast,Fest Special,5.2
2026-03-15 08:00:00+00:00,33.9,34.7,0.0,cultural_fest,M03,201,4.3,Breakfast,Fest Special,4.5
2026-03-15 08:00:00+00:00,33.9,34.7,0.0,cultural_fest,M02,209,11.0,Breakfast,Fest Special,3.9
2026-03-15 08:00:00+00:00,33.9,34.7,0.0,cultural_fest,M01,160,3.6,Breakfast,Fest Special,4.3
2026-03-15 09:00:00+00:00,35.6,45.2,0.0,cultural_fest,M03,89,2.7,Breakfast,Fest Special,4.7
2026-03-15 09:00:00+00:00,35.6,45.2,0.0,cultural_fest,M02,247,14.6,Breakfast,Fest Special,3.8
2026-03-15 09:00:00+00:00,35.6,45.2,0.0,cultural_fest,M01,124,3.1,Breakfast,Fest Special,5.0
2026-03-15 10:00:00+00:00,35.0,29.4,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-15 10:00:00+00:00,35.0,29.4,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-15 10:00:00+00:00,35.0,29.4,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-15 11:00:00+00:00,40.3,28.5,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-15 11:00:00+00:00,40.3,28.5,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-15 11:00:00+00:00,40.3,28.5,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-15 12:00:00+00:00,37.9,38.4,0.0,cultural_fest,M02,276,20.7,Lunch,Fest Special,3.6
2026-03-15 12:00:00+00:00,37.9,38.4,0.0,cultural_fest,M03,194,5.0,Lunch,Fest Special,4.9
2026-03-15 12:00:00+00:00,37.9,38.4,0.0,cultural_fest,M01,267,10.9,Lunch,Fest Special,3.9
2026-03-15 13:00:00+00:00,38.5,41.4,0.0,cultural_fest,M02,254,16.1,Lunch,Fest Special,4.7
2026-03-15 13:00:00+00:00,38.5,41.4,0.0,cultural_fest,M03,220,7.4,Lunch,Fest Special,4.3
2026-03-15 13:00:00+00:00,38.5,41.4,0.0,cultural_fest,M01,286,13.2,Lunch,Fest Special,3.9
2026-03-15 14:00:00+00:00,40.6,26.7,0.0,cultural_fest,M02,325,26.7,Lunch,Fest Special,2.9
2026-03-15 14:00:00+00:00,40.6,26.7,0.0,cultural_fest,M03,253,8.6,Lunch,Fest Special,4.2
2026-03-15 14:00:00+00:00,40.6,26.7,0.0,cultural_fest,M01,237,8.7,Lunch,Fest Special,4.5
2026-03-15 15:00:00+00:00,42.6,23.0,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-15 15:00:00+00:00,42.6,23.0,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-15 15:00:00+00:00,42.6,23.0,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-15 16:00:00+00:00,40.0,31.5,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-15 16:00:00+00:00,40.0,31.5,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-15 16:00:00+00:00,40.0,31.5,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-15 17:00:00+00:00,40.1,37.7,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-15 17:00:00+00:00,40.1,37.7,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-15 17:00:00+00:00,40.1,37.7,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-15 18:00:00+00:00,37.1,30.6,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-15 18:00:00+00:00,37.1,30.6,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-15 18:00:00+00:00,37.1,30.6,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-15 19:00:00+00:00,36.5,31.8,0.0,cultural_fest,M01,319,17.2,Dinner,Fest Special,3.8
2026-03-15 19:00:00+00:00,36.5,31.8,0.0,cultural_fest,M03,216,4.1,Dinner,Fest Special,4.7
2026-03-15 19:00:00+00:00,36.5,31.8,0.0,cultural_fest,M02,305,26.0,Dinner,Fest Special,3.0
2026-03-15 20:00:00+00:00,37.6,34.3,0.0,cultural_fest,M03,338,13.5,Dinner,Fest Special,4.6
2026-03-15 20:00:00+00:00,37.6,34.3,0.0,cultural_fest,M02,286,19.7,Dinner,Fest Special,4.0
2026-03-15 20:00:00+00:00,37.6,34.3,0.0,cultural_fest,M01,270,10.6,Dinner,Fest Special,3.6
2026-03-15 21:00:00+00:00,32.7,41.8,0.0,cultural_fest,M02,361,32.4,Dinner,Fest Special,2.8
2026-03-15 21:00:00+00:00,32.7,41.8,0.0,cultural_fest,M01,353,20.2,Dinner,Fest Special,3.0
2026-03-15 21:00:00+00:00,32.7,41.8,0.0,cultural_fest,M03,335,15.6,Dinner,Fest Special,4.3
2026-03-15 22:00:00+00:00,29.6,60.1,2.2,cultural_fest,M01,0,0.0,None,Closed,
2026-03-15 22:00:00+00:00,29.6,60.1,2.2,cultural_fest,M03,0,0.0,None,Closed,
2026-03-15 22:00:00+00:00,29.6,60.1,2.2,cultural_fest,M02,0,0.0,None,Closed,
2026-03-15 23:00:00+00:00,32.0,47.7,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-15 23:00:00+00:00,32.0,47.7,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-15 23:00:00+00:00,32.0,47.7,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-16 00:00:00+00:00,29.6,43.4,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-16 00:00:00+00:00,29.6,43.4,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-16 00:00:00+00:00,29.6,43.4,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-16 01:00:00+00:00,30.2,41.2,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-16 01:00:00+00:00,30.2,41.2,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-16 01:00:00+00:00,30.2,41.2,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-16 02:00:00+00:00,28.4,51.7,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-16 02:00:00+00:00,28.4,51.7,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-16 02:00:00+00:00,28.4,51.7,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-16 03:00:00+00:00,30.7,50.5,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-16 03:00:00+00:00,30.7,50.5,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-16 03:00:00+00:00,30.7,50.5,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-16 04:00:00+00:00,28.4,44.9,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-16 04:00:00+00:00,28.4,44.9,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-16 04:00:00+00:00,28.4,44.9,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-16 05:00:00+00:00,31.5,38.1,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-16 05:00:00+00:00,31.5,38.1,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-16 05:00:00+00:00,31.5,38.1,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-16 06:00:00+00:00,33.1,46.5,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-16 06:00:00+00:00,33.1,46.5,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-16 06:00:00+00:00,33.1,46.5,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-16 07:00:00+00:00,32.4,41.5,0.0,cultural_fest,M03,182,4.3,Breakfast,Fest Special,4.7
2026-03-16 07:00:00+00:00,32.4,41.5,0.0,cultural_fest,M02,193,9.7,Breakfast,Fest Special,4.3
2026-03-16 07:00:00+00:00,32.4,41.5,0.0,cultural_fest,M01,244,8.9,Breakfast,Fest Special,4.5
2026-03-16 08:00:00+00:00,36.8,43.8,0.0,cultural_fest,M01,147,3.7,Breakfast,Fest Special,4.7
2026-03-16 08:00:00+00:00,36.8,43.8,0.0,cultural_fest,M02,205,10.5,Breakfast,Fest Special,4.5
2026-03-16 08:00:00+00:00,36.8,43.8,0.0,cultural_fest,M03,89,1.3,Breakfast,Fest Special,4.9
2026-03-16 09:00:00+00:00,37.0,37.4,0.0,cultural_fest,M01,236,9.1,Breakfast,Fest Special,4.5
2026-03-16 09:00:00+00:00,37.0,37.4,0.0,cultural_fest,M02,122,3.7,Breakfast,Fest Special,4.5
2026-03-16 09:00:00+00:00,37.0,37.4,0.0,cultural_fest,M03,181,3.5,Breakfast,Fest Special,4.6
2026-03-16 10:00:00+00:00,35.8,38.1,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-16 10:00:00+00:00,35.8,38.1,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-16 10:00:00+00:00,35.8,38.1,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-16 11:00:00+00:00,39.0,30.5,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-16 11:00:00+00:00,39.0,30.5,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-16 11:00:00+00:00,39.0,30.5,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-16 12:00:00+00:00,38.0,26.5,0.0,cultural_fest,M03,234,7.6,Lunch,Fest Special,5.1
2026-03-16 12:00:00+00:00,38.0,26.5,0.0,cultural_fest,M02,171,7.3,Lunch,Fest Special,4.9
2026-03-16 12:00:00+00:00,38.0,26.5,0.0,cultural_fest,M01,273,10.7,Lunch,Fest Special,4.0
2026-03-16 13:00:00+00:00,36.8,25.0,0.0,cultural_fest,M01,199,6.9,Lunch,Fest Special,4.6
2026-03-16 13:00:00+00:00,36.8,25.0,0.0,cultural_fest,M02,294,21.6,Lunch,Fest Special,3.9
2026-03-16 13:00:00+00:00,36.8,25.0,0.0,cultural_fest,M03,326,13.4,Lunch,Fest Special,4.1
2026-03-16 14:00:00+00:00,40.5,30.0,0.0,cultural_fest,M01,213,7.0,Lunch,Fest Special,4.8
2026-03-16 14:00:00+00:00,40.5,30.0,0.0,cultural_fest,M02,157,6.5,Lunch,Fest Special,4.4
2026-03-16 14:00:00+00:00,40.5,30.0,0.0,cultural_fest,M03,210,4.9,Lunch,Fest Special,4.1
2026-03-16 15:00:00+00:00,38.7,30.3,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-16 15:00:00+00:00,38.7,30.3,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-16 15:00:00+00:00,38.7,30.3,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-16 16:00:00+00:00,39.3,30.3,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-16 16:00:00+00:00,39.3,30.3,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-16 16:00:00+00:00,39.3,30.3,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-16 17:00:00+00:00,36.1,40.4,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-16 17:00:00+00:00,36.1,40.4,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-16 17:00:00+00:00,36.1,40.4,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-16 18:00:00+00:00,37.6,35.0,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-16 18:00:00+00:00,37.6,35.0,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-16 18:00:00+00:00,37.6,35.0,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-16 19:00:00+00:00,37.2,30.2,0.0,cultural_fest,M03,192,5.3,Dinner,Fest Special,4.4
2026-03-16 19:00:00+00:00,37.2,30.2,0.0,cultural_fest,M01,251,11.6,Dinner,Fest Special,4.0
2026-03-16 19:00:00+00:00,37.2,30.2,0.0,cultural_fest,M02,383,36.8,Dinner,Fest Special,2.6
2026-03-16 20:00:00+00:00,36.4,34.7,0.0,cultural_fest,M01,322,17.8,Dinner,Fest Special,3.7
2026-03-16 20:00:00+00:00,36.4,34.7,0.0,cultural_fest,M02,374,37.1,Dinner,Fest Special,2.5
2026-03-16 20:00:00+00:00,36.4,34.7,0.0,cultural_fest,M03,370,15.3,Dinner,Fest Special,4.4
2026-03-16 21:00:00+00:00,34.7,41.7,0.0,cultural_fest,M03,301,12.4,Dinner,Fest Special,3.7
2026-03-16 21:00:00+00:00,34.7,41.7,0.0,cultural_fest,M02,236,13.2,Dinner,Fest Special,3.9
2026-03-16 21:00:00+00:00,34.7,41.7,0.0,cultural_fest,M01,256,8.8,Dinner,Fest Special,4.4
2026-03-16 22:00:00+00:00,30.6,46.7,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-16 22:00:00+00:00,30.6,46.7,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-16 22:00:00+00:00,30.6,46.7,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-16 23:00:00+00:00,31.6,42.8,0.0,cultural_fest,M01,0,0.0,None,Closed,
2026-03-16 23:00:00+00:00,31.6,42.8,0.0,cultural_fest,M02,0,0.0,None,Closed,
2026-03-16 23:00:00+00:00,31.6,42.8,0.0,cultural_fest,M03,0,0.0,None,Closed,
2026-03-17 00:00:00+00:00,30.2,44.3,0.0,normal,M02,0,0.0,None,Closed,
2026-03-17 00:00:00+00:00,30.2,44.3,0.0,normal,M01,0,0.0,None,Closed,
2026-03-17 00:00:00+00:00,30.2,44.3,0.0,normal,M03,0,0.0,None,Closed,
2026-03-17 01:00:00+00:00,31.0,46.3,0.0,normal,M01,0,0.0,None,Closed,
2026-03-17 01:00:00+00:00,31.0,46.3,0.0,normal,M03,0,0.0,None,Closed,
2026-03-17 01:00:00+00:00,31.0,46.3,0.0,normal,M02,0,0.0,None,Closed,
2026-03-17 02:00:00+00:00,29.7,38.0,0.0,normal,M01,0,0.0,None,Closed,
2026-03-17 02:00:00+00:00,29.7,38.0,0.0,normal,M03,0,0.0,None,Closed,
2026-03-17 02:00:00+00:00,29.7,38.0,0.0,normal,M02,0,0.0,None,Closed,
2026-03-17 03:00:00+00:00,30.6,47.8,0.0,normal,M03,0,0.0,None,Closed,
2026-03-17 03:00:00+00:00,30.6,47.8,0.0,normal,M01,0,0.0,None,Closed,
2026-03-17 03:00:00+00:00,30.6,47.8,0.0,normal,M02,0,0.0,None,Closed,
2026-03-17 04:00:00+00:00,33.8,44.7,0.0,normal,M01,0,0.0,None,Closed,
2026-03-17 04:00:00+00:00,33.8,44.7,0.0,normal,M02,0,0.0,None,Closed,
2026-03-17 04:00:00+00:00,33.8,44.7,0.0,normal,M03,0,0.0,None,Closed,
2026-03-17 05:00:00+00:00,28.3,48.0,0.0,normal,M02,0,0.0,None,Closed,
2026-03-17 05:00:00+00:00,28.3,48.0,0.0,normal,M01,0,0.0,None,Closed,
2026-03-17 05:00:00+00:00,28.3,48.0,0.0,normal,M03,0,0.0,None,Closed,
2026-03-17 06:00:00+00:00,34.9,40.8,0.0,normal,M01,0,0.0,None,Closed,
2026-03-17 06:00:00+00:00,34.9,40.8,0.0,normal,M03,0,0.0,None,Closed,
2026-03-17 06:00:00+00:00,34.9,40.8,0.0,normal,M02,0,0.0,None,Closed,
2026-03-17 07:00:00+00:00,33.9,43.7,0.0,normal,M01,137,4.0,Breakfast,South Indian,4.5
2026-03-17 07:00:00+00:00,33.9,43.7,0.0,normal,M02,154,6.8,Breakfast,North Indian,4.3
2026-03-17 07:00:00+00:00,33.9,43.7,0.0,normal,M03,148,5.2,Breakfast,South Indian,4.2
2026-03-17 08:00:00+00:00,33.7,41.8,0.0,normal,M02,150,7.2,Breakfast,North Indian,4.8
2026-03-17 08:00:00+00:00,33.7,41.8,0.0,normal,M01,153,5.0,Breakfast,Nutrition Diet,4.6
2026-03-17 08:00:00+00:00,33.7,41.8,0.0,normal,M03,85,0.0,Breakfast,South Indian,4.4
2026-03-17 09:00:00+00:00,35.6,36.5,0.0,normal,M02,217,11.2,Breakfast,South Indian,4.2
2026-03-17 09:00:00+00:00,35.6,36.5,0.0,normal,M01,133,3.5,Breakfast,Nutrition Diet,5.0
2026-03-17 09:00:00+00:00,35.6,36.5,0.0,normal,M03,157,2.6,Breakfast,South Indian,5.2
2026-03-17 10:00:00+00:00,38.4,27.8,0.0,normal,M03,0,0.0,None,Closed,
2026-03-17 10:00:00+00:00,38.4,27.8,0.0,normal,M02,0,0.0,None,Closed,
2026-03-17 10:00:00+00:00,38.4,27.8,0.0,normal,M01,0,0.0,None,Closed,
2026-03-17 11:00:00+00:00,40.1,27.7,0.0,normal,M02,0,0.0,None,Closed,
2026-03-17 11:00:00+00:00,40.1,27.7,0.0,normal,M01,0,0.0,None,Closed,
2026-03-17 11:00:00+00:00,40.1,27.7,0.0,normal,M03,0,0.0,None,Closed,
2026-03-17 12:00:00+00:00,39.4,23.9,0.0,normal,M02,193,10.7,Lunch,South Indian,4.2
2026-03-17 12:00:00+00:00,39.4,23.9,0.0,normal,M01,330,17.8,Lunch,South Indian,4.4
2026-03-17 12:00:00+00:00,39.4,23.9,0.0,normal,M03,221,4.4,Lunch,South Indian,4.5
2026-03-17 13:00:00+00:00,40.6,36.4,0.0,normal,M02,294,22.1,Lunch,Nutrition Diet,3.8
2026-03-17 13:00:00+00:00,40.6,36.4,0.0,normal,M01,231,10.1,Lunch,South Indian,3.8
2026-03-17 13:00:00+00:00,40.6,36.4,0.0,normal,M03,328,13.8,Lunch,Nutrition Diet,3.9
2026-03-17 14:00:00+00:00,38.9,26.1,0.0,normal,M01,239,7.2,Lunch,Nutrition Diet,4.6
2026-03-17 14:00:00+00:00,38.9,26.1,0.0,normal,M03,175,3.8,Lunch,North Indian,5.0
2026-03-17 14:00:00+00:00,38.9,26.1,0.0,normal,M02,347,32.2,Lunch,South Indian,3.0
2026-03-17 15:00:00+00:00,39.9,37.4,0.0,normal,M03,0,0.0,None,Closed,
2026-03-17 15:00:00+00:00,39.9,37.4,0.0,normal,M02,0,0.0,None,Closed,
2026-03-17 15:00:00+00:00,39.9,37.4,0.0,normal,M01,0,0.0,None,Closed,
2026-03-17 16:00:00+00:00,36.8,29.2,0.0,normal,M03,0,0.0,None,Closed,
2026-03-17 16:00:00+00:00,36.8,29.2,0.0,normal,M02,0,0.0,None,Closed,
2026-03-17 16:00:00+00:00,36.8,29.2,0.0,normal,M01,0,0.0,None,Closed,
2026-03-17 17:00:00+00:00,37.5,29.6,0.0,normal,M02,0,0.0,None,Closed,
2026-03-17 17:00:00+00:00,37.5,29.6,0.0,normal,M01,0,0.0,None,Closed,
2026-03-17 17:00:00+00:00,37.5,29.6,0.0,normal,M03,0,0.0,None,Closed,
2026-03-17 18:00:00+00:00,35.9,25.6,0.0,normal,M01,0,0.0,None,Closed,
2026-03-17 18:00:00+00:00,35.9,25.6,0.0,normal,M03,0,0.0,None,Closed,
2026-03-17 19:00:00+00:00,36.8,36.4,0.0,normal,M03,214,5.1,Dinner,South Indian,4.4
2026-03-17 19:00:00+00:00,36.8,36.4,0.0,normal,M01,419,26.4,Dinner,Nutrition Diet,3.2
2026-03-17 19:00:00+00:00,36.8,36.4,0.0,normal,M02,320,26.3,Dinner,Nutrition Diet,3.1
2026-03-17 20:00:00+00:00,32.1,49.1,0.0,normal,M03,370,17.5,Dinner,South Indian,3.8
2026-03-17 20:00:00+00:00,32.1,49.1,0.0,normal,M01,250,11.2,Dinner,South Indian,4.4
2026-03-17 20:00:00+00:00,32.1,49.1,0.0,normal,M02,208,9.8,Dinner,Nutrition Diet,4.3
2026-03-17 21:00:00+00:00,35.9,32.4,0.0,normal,M02,209,10.8,Dinner,South Indian,4.5
2026-03-17 21:00:00+00:00,35.9,32.4,0.0,normal,M03,378,18.6,Dinner,South Indian,4.0
2026-03-17 21:00:00+00:00,35.9,32.4,0.0,normal,M01,211,6.6,Dinner,Nutrition Diet,4.9
2026-03-17 22:00:00+00:00,33.9,36.3,0.0,normal,M02,0,0.0,None,Closed,
2026-03-17 22:00:00+00:00,33.9,36.3,0.0,normal,M01,0,0.0,None,Closed,
2026-03-17 22:00:00+00:00,33.9,36.3,0.0,normal,M03,0,0.0,None,Closed,
2026-03-17 23:00:00+00:00,31.4,38.7,0.0,normal,M02,0,0.0,None,Closed,
2026-03-17 23:00:00+00:00,31.4,38.7,0.0,normal,M03,0,0.0,None,Closed,
2026-03-17 23:00:00+00:00,31.4,38.7,0.0,normal,M01,0,0.0,None,Closed,
2026-03-18 00:00:00+00:00,33.7,38.0,0.0,normal,M02,0,0.0,None,Closed,
2026-03-18 00:00:00+00:00,33.7,38.0,0.0,normal,M03,0,0.0,None,Closed,
2026-03-18 00:00:00+00:00,33.7,38.0,0.0,normal,M01,0,0.0,None,Closed,
2026-03-18 01:00:00+00:00,30.1,41.5,0.0,normal,M03,0,0.0,None,Closed,
2026-03-18 01:00:00+00:00,30.1,41.5,0.0,normal,M01,0,0.0,None,Closed,
2026-03-18 01:00:00+00:00,30.1,41.5,0.0,normal,M02,0,0.0,None,Closed,
2026-03-18 02:00:00+00:00,32.5,50.7,0.0,normal,M02,0,0.0,None,Closed,
2026-03-18 02:00:00+00:00,32.5,50.7,0.0,normal,M03,0,0.0,None,Closed,
2026-03-18 03:00:00+00:00,32.3,46.3,0.0,normal,M02,0,0.0,None,Closed,
2026-03-18 03:00:00+00:00,32.3,46.3,0.0,normal,M03,0,0.0,None,Closed,
2026-03-18 03:00:00+00:00,32.3,46.3,0.0,normal,M01,0,0.0,None,Closed,
2026-03-18 04:00:00+00:00,29.4,50.0,0.0,normal,M03,0,0.0,None,Closed,
2026-03-18 04:00:00+00:00,29.4,50.0,0.0,normal,M01,0,0.0,None,Closed,
2026-03-18 04:00:00+00:00,29.4,50.0,0.0,normal,M02,0,0.0,None,Closed,
2026-03-18 05:00:00+00:00,31.2,49.8,0.0,normal,M02,0,0.0,None,Closed,
2026-03-18 05:00:00+00:00,31.2,49.8,0.0,normal,M01,0,0.0,None,Closed,
2026-03-18 05:00:00+00:00,31.2,49.8,0.0,normal,M03,0,0.0,None,Closed,
2026-03-18 06:00:00+00:00,33.9,35.9,0.0,normal,M03,0,0.0,None,Closed,
2026-03-18 06:00:00+00:00,33.9,35.9,0.0,normal,M01,0,0.0,None,Closed,
2026-03-18 06:00:00+00:00,33.9,35.9,0.0,normal,M02,0,0.0,None,Closed,
2026-03-18 07:00:00+00:00,34.8,41.2,0.0,normal,M02,219,12.1,Breakfast,South Indian,4.2
2026-03-18 07:00:00+00:00,34.8,41.2,0.0,normal,M01,219,7.5,Breakfast,South Indian,4.5
2026-03-18 07:00:00+00:00,34.8,41.2,0.0,normal,M03,148,0.8,Breakfast,Nutrition Diet,4.7
2026-03-18 08:00:00+00:00,30.5,48.2,0.0,normal,M01,181,5.0,Breakfast,South Indian,4.8
2026-03-18 08:00:00+00:00,30.5,48.2,0.0,normal,M03,186,3.8,Breakfast,Nutrition Diet,4.6
2026-03-18 08:00:00+00:00,30.5,48.2,0.0,normal,M02,218,13.5,Breakfast,North Indian,4.1
2026-03-18 09:00:00+00:00,35.3,32.5,0.0,normal,M02,192,8.9,Breakfast,Nutrition Diet,4.1
2026-03-18 09:00:00+00:00,35.3,32.5,0.0,normal,M01,117,1.1,Breakfast,South Indian,4.9
2026-03-18 10:00:00+00:00,35.9,35.4,0.0,normal,M02,0,0.0,None,Closed,
2026-03-18 10:00:00+00:00,35.9,35.4,0.0,normal,M03,0,0.0,None,Closed,
2026-03-18 10:00:00+00:00,35.9,35.4,0.0,normal,M01,0,0.0,None,Closed,
2026-03-18 11:00:00+00:00,39.0,24.7,0.0,normal,M03,0,0.0,None,Closed,
2026-03-18 11:00:00+00:00,39.0,24.7,0.0,normal,M02,0,0.0,None,Closed,
2026-03-18 11:00:00+00:00,39.0,24.7,0.0,normal,M01,0,0.0,None,Closed,
2026-03-18 12:00:00+00:00,39.3,33.9,0.0,normal,M01,160,4.7,Lunch,South Indian,5.3
2026-03-18 12:00:00+00:00,39.3,33.9,0.0,normal,M02,205,10.3,Lunch,South Indian,4.0
2026-03-18 12:00:00+00:00,39.3,33.9,0.0,normal,M03,198,4.4,Lunch,South Indian,4.4
2026-03-18 13:00:00+00:00,42.3,21.1,0.0,normal,M01,332,18.6,Lunch,North Indian,3.1
2026-03-18 13:00:00+00:00,42.3,21.1,0.0,normal,M02,176,7.3,Lunch,Nutrition Diet,5.4
2026-03-18 13:00:00+00:00,42.3,21.1,0.0,normal,M03,204,6.2,Lunch,South Indian,4.3
2026-03-18 14:00:00+00:00,39.2,32.5,0.0,normal,M01,238,9.7,Lunch,South Indian,4.2
2026-03-18 14:00:00+00:00,39.2,32.5,0.0,normal,M02,317,25.4,Lunch,North Indian,3.4
2026-03-18 14:00:00+00:00,39.2,32.5,0.0,normal,M03,339,15.9,Lunch,South Indian,3.9
2026-03-18 15:00:00+00:00,41.3,26.6,0.0,normal,M01,0,0.0,None,Closed,
2026-03-18 15:00:00+00:00,41.3,26.6,0.0,normal,M02,0,0.0,None,Closed,
2026-03-18 15:00:00+00:00,41.3,26.6,0.0,normal,M03,0,0.0,None,Closed,
2026-03-18 16:00:00+00:00,40.8,20.0,0.0,normal,M02,0,0.0,None,Closed,
2026-03-18 16:00:00+00:00,40.8,20.0,0.0,normal,M03,0,0.0,None,Closed,
2026-03-18 16:00:00+00:00,40.8,20.0,0.0,normal,M01,0,0.0,None,Closed,
2026-03-18 17:00:00+00:00,36.4,37.2,0.0,normal,M02,0,0.0,None,Closed,
2026-03-18 17:00:00+00:00,36.4,37.2,0.0,normal,M01,0,0.0,None,Closed,
2026-03-18 17:00:00+00:00,36.4,37.2,0.0,normal,M03,0,0.0,None,Closed,
2026-03-18 18:00:00+00:00,35.1,31.5,0.0,normal,M03,0,0.0,None,Closed,
2026-03-18 18:00:00+00:00,35.1,31.5,0.0,normal,M01,0,0.0,None,Closed,
2026-03-18 18:00:00+00:00,35.1,31.5,0.0,normal,M02,0,0.0,None,Closed,
2026-03-18 19:00:00+00:00,35.2,41.1,0.0,normal,M03,374,17.2,Dinner,Nutrition Diet,3.7
2026-03-18 19:00:00+00:00,35.2,41.1,0.0,normal,M02,256,18.7,Dinner,North Indian,3.5
2026-03-18 19:00:00+00:00,35.2,41.1,0.0,normal,M01,347,20.4,Dinner,South Indian,3.2
2026-03-18 20:00:00+00:00,31.9,43.1,0.0,normal,M02,295,22.6,Dinner,South Indian,3.8
2026-03-18 20:00:00+00:00,31.9,43.1,0.0,normal,M01,371,21.5,Dinner,South Indian,3.5
2026-03-18 20:00:00+00:00,31.9,43.1,0.0,normal,M03,402,19.8,Dinner,South Indian,3.1
2026-03-18 21:00:00+00:00,35.0,36.6,0.0,normal,M03,390,17.5,Dinner,North Indian,3.6
2026-03-18 21:00:00+00:00,35.0,36.6,0.0,normal,M01,234,8.7,Dinner,North Indian,4.6
2026-03-18 21:00:00+00:00,35.0,36.6,0.0,normal,M02,269,18.8,Dinner,North Indian,3.6
