ts,entity_type,entity_id,metric,value,score,is_anomaly,reason
2026-03-12T09:00:00Z,ap,AP_B01_02,connected_devices,77.0,3.294673076923077,1,robust_z>= 3.2
2026-03-12T10:00:00Z,ap,AP_B01_02,connected_devices,106.0,4.799326923076923,1,robust_z>= 3.2
2026-03-12T11:00:00Z,ap,AP_B01_02,connected_devices,115.0,5.266288461538461,1,robust_z>= 3.2
2026-03-12T12:00:00Z,ap,AP_B01_02,connected_devices,127.0,5.8889038461538465,1,robust_z>= 3.2
2026-03-12T13:00:00Z,ap,AP_B01_02,connected_devices,114.0,5.2144038461538464,1,robust_z>= 3.2
2026-03-12T14:00:00Z,ap,AP_B01_02,connected_devices,107.0,4.851211538461539,1,robust_z>= 3.2
2026-03-12T15:00:00Z,ap,AP_B01_02,connected_devices,92.0,4.0729423076923075,1,robust_z>= 3.2
2026-03-12T16:00:00Z,ap,AP_B01_02,connected_devices,72.0,3.03525,0,normal
2026-03-12T17:00:00Z,ap,AP_B01_02,connected_devices,39.0,1.3230576923076922,0,normal
2026-03-12T18:00:00Z,ap,AP_B01_02,connected_devices,30.0,0.8560961538461538,0,normal
2026-03-12T19:00:00Z,ap,AP_B01_02,connected_devices,2.0,-0.5707307692307693,0,normal
2026-03-12T20:00:00Z,ap,AP_B01_02,connected_devices,19.0,0.28536538461538463,0,normal
2026-03-12T21:00:00Z,ap,AP_B01_02,connected_devices,3.0,-0.5447884615384615,0,normal
2026-03-12T22:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.6872264150943397,0,normal
2026-03-12T23:00:00Z,ap,AP_B01_02,connected_devices,10.0,-0.1781698113207547,0,normal
2026-03-13T00:00:00Z,ap,AP_B01_02,connected_devices,3.0,-0.5345094339622641,0,normal
2026-03-13T01:00:00Z,ap,AP_B01_02,connected_devices,12.0,-0.07635849056603773,0,normal
2026-03-13T02:00:00Z,ap,AP_B01_02,connected_devices,4.0,-0.48360377358490564,0,normal
2026-03-13T03:00:00Z,ap,AP_B01_02,connected_devices,7.0,-0.33088679245283015,0,normal
2026-03-13T04:00:00Z,ap,AP_B01_02,connected_devices,1.0,-0.6363207547169811,0,normal
2026-03-13T05:00:00Z,ap,AP_B01_02,connected_devices,5.0,-0.4072452830188679,0,normal
2026-03-13T06:00:00Z,ap,AP_B01_02,connected_devices,12.0,-0.05090566037735849,0,normal
2026-03-13T07:00:00Z,ap,AP_B01_02,connected_devices,42.0,1.4762641509433962,0,normal
2026-03-13T08:00:00Z,ap,AP_B01_02,connected_devices,59.0,2.3416603773584908,0,normal
2026-03-13T09:00:00Z,ap,AP_B01_02,connected_devices,82.0,3.512490566037736,1,robust_z>= 3.2
2026-03-13T10:00:00Z,ap,AP_B01_02,connected_devices,103.0,4.581509433962264,1,robust_z>= 3.2
2026-03-13T11:00:00Z,ap,AP_B01_02,connected_devices,112.0,5.03966037735849,1,robust_z>= 3.2
2026-03-13T12:00:00Z,ap,AP_B01_02,connected_devices,112.0,5.03966037735849,1,robust_z>= 3.2
2026-03-13T13:00:00Z,ap,AP_B01_02,connected_devices,117.0,5.294188679245282,1,robust_z>= 3.2
2026-03-13T14:00:00Z,ap,AP_B01_02,connected_devices,105.0,4.6833207547169815,1,robust_z>= 3.2
2026-03-13T15:00:00Z,ap,AP_B01_02,connected_devices,91.0,3.970641509433962,1,robust_z>= 3.2
2026-03-13T16:00:00Z,ap,AP_B01_02,connected_devices,69.0,2.8507169811320754,0,normal
2026-03-13T17:00:00Z,ap,AP_B01_02,connected_devices,37.0,1.2217358490566037,0,normal
2026-03-13T18:00:00Z,ap,AP_B01_02,connected_devices,22.0,0.4581509433962264,0,normal
2026-03-13T19:00:00Z,ap,AP_B01_02,connected_devices,11.0,-0.10181132075471698,0,normal
2026-03-13T20:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.6617735849056603,0,normal
2026-03-13T21:00:00Z,ap,AP_B01_02,connected_devices,9.0,-0.20362264150943396,0,normal
2026-03-13T22:00:00Z,ap,AP_B01_02,connected_devices,2.0,-0.5599622641509434,0,normal
2026-03-13T23:00:00Z,ap,AP_B01_02,connected_devices,5.0,-0.4072452830188679,0,normal
2026-03-14T00:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.6745,0,normal
2026-03-14T01:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.6745,0,normal
2026-03-14T02:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.6745,0,normal
2026-03-14T03:00:00Z,ap,AP_B01_02,connected_devices,4.0,-0.4669615384615385,0,normal
2026-03-14T04:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.6745,0,normal
2026-03-14T05:00:00Z,ap,AP_B01_02,connected_devices,3.0,-0.5188461538461538,0,normal
2026-03-14T06:00:00Z,ap,AP_B01_02,connected_devices,3.0,-0.5188461538461538,0,normal
2026-03-14T07:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.6745,0,normal
2026-03-14T08:00:00Z,ap,AP_B01_02,connected_devices,4.0,-0.4669615384615385,0,normal
2026-03-14T09:00:00Z,ap,AP_B01_02,connected_devices,12.0,-0.02594230769230769,0,normal
2026-03-14T10:00:00Z,ap,AP_B01_02,connected_devices,8.0,-0.20753846153846153,0,normal
2026-03-14T11:00:00Z,ap,AP_B01_02,connected_devices,3.0,-0.4669615384615385,0,normal
2026-03-14T12:00:00Z,ap,AP_B01_02,connected_devices,2.0,-0.49290384615384614,0,normal
2026-03-14T13:00:00Z,ap,AP_B01_02,connected_devices,17.0,0.28536538461538463,0,normal
2026-03-14T14:00:00Z,ap,AP_B01_02,connected_devices,13.0,0.07782692307692307,0,normal
2026-03-14T15:00:00Z,ap,AP_B01_02,connected_devices,12.0,0.02594230769230769,0,normal
2026-03-14T16:00:00Z,ap,AP_B01_02,connected_devices,2.0,-0.49290384615384614,0,normal
2026-03-14T17:00:00Z,ap,AP_B01_02,connected_devices,3.0,-0.4410192307692308,0,normal
2026-03-14T18:00:00Z,ap,AP_B01_02,connected_devices,12.0,0.0,0,normal
2026-03-14T19:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.6226153846153846,0,normal
2026-03-14T20:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.6226153846153846,0,normal
2026-03-14T21:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.6226153846153846,0,normal
2026-03-14T22:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.6226153846153846,0,normal
2026-03-14T23:00:00Z,ap,AP_B01_02,connected_devices,1.0,-0.5707307692307693,0,normal
2026-03-15T00:00:00Z,ap,AP_B01_02,connected_devices,9.0,-0.15870588235294117,0,normal
2026-03-15T01:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.6348235294117647,0,normal
2026-03-15T02:00:00Z,ap,AP_B01_02,connected_devices,1.0,-0.581921568627451,0,normal
2026-03-15T03:00:00Z,ap,AP_B01_02,connected_devices,11.0,-0.05506122448979592,0,normal
2026-03-15T04:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.6745,0,normal
2026-03-15T05:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.6745,0,normal
2026-03-15T06:00:00Z,ap,AP_B01_02,connected_devices,9.0,-0.168625,0,normal
2026-03-15T07:00:00Z,ap,AP_B01_02,connected_devices,4.0,-0.44966666666666666,0,normal
2026-03-15T08:00:00Z,ap,AP_B01_02,connected_devices,4.0,-0.4215625,0,normal
2026-03-15T09:00:00Z,ap,AP_B01_02,connected_devices,3.0,-0.44966666666666666,0,normal
2026-03-15T10:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.6182916666666667,0,normal
2026-03-15T11:00:00Z,ap,AP_B01_02,connected_devices,3.0,-0.44966666666666666,0,normal
2026-03-15T12:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.6182916666666667,0,normal
2026-03-15T13:00:00Z,ap,AP_B01_02,connected_devices,14.0,0.168625,0,normal
2026-03-15T14:00:00Z,ap,AP_B01_02,connected_devices,12.0,0.05620833333333333,0,normal
2026-03-15T15:00:00Z,ap,AP_B01_02,connected_devices,10.0,-0.05620833333333333,0,normal
2026-03-15T16:00:00Z,ap,AP_B01_02,connected_devices,3.0,-0.44966666666666666,0,normal
2026-03-15T17:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.5901875,0,normal
2026-03-15T18:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.5901875,0,normal
2026-03-15T19:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.5901875,0,normal
2026-03-15T20:00:00Z,ap,AP_B01_02,connected_devices,1.0,-0.5339791666666667,0,normal
2026-03-15T21:00:00Z,ap,AP_B01_02,connected_devices,5.0,-0.30914583333333334,0,normal
2026-03-15T22:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.5901875,0,normal
2026-03-15T23:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.5901875,0,normal
2026-03-16T00:00:00Z,ap,AP_B01_02,connected_devices,5.0,-0.2810416666666667,0,normal
2026-03-16T01:00:00Z,ap,AP_B01_02,connected_devices,2.0,-0.4692173913043478,0,normal
2026-03-16T02:00:00Z,ap,AP_B01_02,connected_devices,3.0,-0.4105652173913043,0,normal
2026-03-16T03:00:00Z,ap,AP_B01_02,connected_devices,5.0,-0.2932608695652174,0,normal
2026-03-16T04:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.6131818181818182,0,normal
2026-03-16T05:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.6131818181818182,0,normal
2026-03-16T06:00:00Z,ap,AP_B01_02,connected_devices,5.0,-0.3065909090909091,0,normal
2026-03-16T07:00:00Z,ap,AP_B01_02,connected_devices,13.0,0.18395454545454545,0,normal
2026-03-16T08:00:00Z,ap,AP_B01_02,connected_devices,26.0,0.9810909090909091,0,normal
2026-03-16T09:00:00Z,ap,AP_B01_02,connected_devices,18.0,0.49054545454545456,0,normal
2026-03-16T10:00:00Z,ap,AP_B01_02,connected_devices,31.0,1.2876818181818181,0,normal
2026-03-16T11:00:00Z,ap,AP_B01_02,connected_devices,36.0,1.5942727272727273,0,normal
2026-03-16T12:00:00Z,ap,AP_B01_02,connected_devices,32.0,1.349,0,normal
2026-03-16T13:00:00Z,ap,AP_B01_02,connected_devices,31.0,1.2876818181818181,0,normal
2026-03-16T14:00:00Z,ap,AP_B01_02,connected_devices,26.0,0.9810909090909091,0,normal
2026-03-16T15:00:00Z,ap,AP_B01_02,connected_devices,16.0,0.3679090909090909,0,normal
2026-03-16T16:00:00Z,ap,AP_B01_02,connected_devices,21.0,0.6745,0,normal
2026-03-16T17:00:00Z,ap,AP_B01_02,connected_devices,4.0,-0.33725,0,normal
2026-03-16T18:00:00Z,ap,AP_B01_02,connected_devices,8.0,-0.06131818181818182,0,normal
2026-03-16T19:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.5518636363636363,0,normal
2026-03-16T20:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.5646976744186046,0,normal
2026-03-16T21:00:00Z,ap,AP_B01_02,connected_devices,5.0,-0.25695238095238093,0,normal
2026-03-16T22:00:00Z,ap,AP_B01_02,connected_devices,2.0,-0.44966666666666666,0,normal
2026-03-16T23:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.5781428571428572,0,normal
2026-03-17T00:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.5781428571428572,0,normal
2026-03-17T01:00:00Z,ap,AP_B01_02,connected_devices,3.0,-0.3854285714285714,0,normal
2026-03-17T02:00:00Z,ap,AP_B01_02,connected_devices,5.0,-0.25695238095238093,0,normal
2026-03-17T03:00:00Z,ap,AP_B01_02,connected_devices,11.0,0.12847619047619047,0,normal
2026-03-17T04:00:00Z,ap,AP_B01_02,connected_devices,19.0,0.6423809523809524,0,normal
2026-03-17T05:00:00Z,ap,AP_B01_02,connected_devices,16.0,0.44966666666666666,0,normal
2026-03-17T06:00:00Z,ap,AP_B01_02,connected_devices,21.0,0.7708571428571428,0,normal
2026-03-17T07:00:00Z,ap,AP_B01_02,connected_devices,31.0,1.4132380952380952,0,normal
2026-03-17T08:00:00Z,ap,AP_B01_02,connected_devices,56.0,3.019190476190476,0,normal
2026-03-17T09:00:00Z,ap,AP_B01_02,connected_devices,85.0,4.882095238095238,1,robust_z>= 3.2
2026-03-17T10:00:00Z,ap,AP_B01_02,connected_devices,104.0,6.102619047619048,1,robust_z>= 3.2
2026-03-17T11:00:00Z,ap,AP_B01_02,connected_devices,115.0,6.809238095238095,1,robust_z>= 3.2
2026-03-17T13:00:00Z,ap,AP_B01_02,connected_devices,114.0,6.745,1,robust_z>= 3.2
2026-03-17T14:00:00Z,ap,AP_B01_02,connected_devices,114.0,6.745,1,robust_z>= 3.2
2026-03-17T15:00:00Z,ap,AP_B01_02,connected_devices,96.0,5.5887142857142855,1,robust_z>= 3.2
2026-03-17T16:00:00Z,ap,AP_B01_02,connected_devices,61.0,3.340380952380952,1,robust_z>= 3.2
2026-03-17T17:00:00Z,ap,AP_B01_02,connected_devices,38.0,1.862904761904762,0,normal
2026-03-17T18:00:00Z,ap,AP_B01_02,connected_devices,26.0,1.092047619047619,0,normal
2026-03-17T19:00:00Z,ap,AP_B01_02,connected_devices,23.0,0.8993333333333333,0,normal
2026-03-17T20:00:00Z,ap,AP_B01_02,connected_devices,3.0,-0.3854285714285714,0,normal
2026-03-17T21:00:00Z,ap,AP_B01_02,connected_devices,6.0,-0.1927142857142857,0,normal
2026-03-17T22:00:00Z,ap,AP_B01_02,connected_devices,3.0,-0.3854285714285714,0,normal
2026-03-17T23:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.5781428571428572,0,normal
2026-03-18T00:00:00Z,ap,AP_B01_02,connected_devices,12.0,0.1927142857142857,0,normal
2026-03-18T01:00:00Z,ap,AP_B01_02,connected_devices,5.0,-0.25695238095238093,0,normal
2026-03-18T02:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.5922439024390244,0,normal
2026-03-18T03:00:00Z,ap,AP_B01_02,connected_devices,3.0,-0.3948292682926829,0,normal
2026-03-18T04:00:00Z,ap,AP_B01_02,connected_devices,2.0,-0.4606341463414634,0,normal
2026-03-18T05:00:00Z,ap,AP_B01_02,connected_devices,10.0,0.06580487804878049,0,normal
2026-03-18T06:00:00Z,ap,AP_B01_02,connected_devices,7.0,-0.13160975609756098,0,normal
2026-03-18T07:00:00Z,ap,AP_B01_02,connected_devices,39.0,1.927142857142857,0,normal
2026-03-18T08:00:00Z,ap,AP_B01_02,connected_devices,61.0,3.340380952380952,1,robust_z>= 3.2
2026-03-18T09:00:00Z,ap,AP_B01_02,connected_devices,88.0,5.074809523809524,1,robust_z>= 3.2
2026-03-18T10:00:00Z,ap,AP_B01_02,connected_devices,97.0,5.652952380952381,1,robust_z>= 3.2
2026-03-18T11:00:00Z,ap,AP_B01_02,connected_devices,118.0,7.001952380952381,1,robust_z>= 3.2
2026-03-18T12:00:00Z,ap,AP_B01_02,connected_devices,111.0,6.552285714285714,1,robust_z>= 3.2
2026-03-18T13:00:00Z,ap,AP_B01_02,connected_devices,122.0,7.258904761904761,1,robust_z>= 3.2
2026-03-18T14:00:00Z,ap,AP_B01_02,connected_devices,113.0,6.680761904761904,1,robust_z>= 3.2
2026-03-18T15:00:00Z,ap,AP_B01_02,connected_devices,100.0,5.845666666666666,1,robust_z>= 3.2
2026-03-18T16:00:00Z,ap,AP_B01_02,connected_devices,77.0,4.368190476190476,1,robust_z>= 3.2
2026-03-18T17:00:00Z,ap,AP_B01_02,connected_devices,39.0,1.927142857142857,0,normal
2026-03-18T18:00:00Z,ap,AP_B01_02,connected_devices,35.0,1.670190476190476,0,normal
2026-03-18T19:00:00Z,ap,AP_B01_02,connected_devices,8.0,-0.06423809523809523,0,normal
2026-03-18T20:00:00Z,ap,AP_B01_02,connected_devices,1.0,-0.48178571428571426,0,normal
2026-03-18T21:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.5460238095238095,0,normal
2026-03-18T22:00:00Z,ap,AP_B01_02,connected_devices,2.0,-0.417547619047619,0,normal
2026-03-18T23:00:00Z,ap,AP_B01_02,connected_devices,9.0,0.032119047619047617,0,normal
2026-03-19T00:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.5593414634146341,0,normal
2026-03-19T01:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.5593414634146341,0,normal
2026-03-19T02:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.5593414634146341,0,normal
2026-03-19T03:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.5593414634146341,0,normal
2026-03-19T04:00:00Z,ap,AP_B01_02,connected_devices,6.0,-0.168625,0,normal
2026-03-19T05:00:00Z,ap,AP_B01_02,connected_devices,16.0,0.47214999999999996,0,normal
2026-03-19T06:00:00Z,ap,AP_B01_02,connected_devices,17.0,0.5396,0,normal
2026-03-19T07:00:00Z,ap,AP_B01_02,connected_devices,39.0,1.9741463414634146,0,normal
2026-03-19T08:00:00Z,ap,AP_B01_02,connected_devices,69.0,3.9482926829268292,1,robust_z>= 3.2
2026-03-19T09:00:00Z,ap,AP_B01_02,connected_devices,81.0,4.737951219512195,1,robust_z>= 3.2
2026-03-19T10:00:00Z,ap,AP_B01_02,connected_devices,99.0,5.922439024390243,1,robust_z>= 3.2
2026-03-19T11:00:00Z,ap,AP_B01_02,connected_devices,114.0,6.909512195121952,1,robust_z>= 3.2
2026-03-19T12:00:00Z,ap,AP_B01_02,connected_devices,113.0,6.843707317073171,1,robust_z>= 3.2
2026-03-19T13:00:00Z,ap,AP_B01_02,connected_devices,108.0,6.514682926829268,1,robust_z>= 3.2
2026-03-19T14:00:00Z,ap,AP_B01_02,connected_devices,112.0,6.77790243902439,1,robust_z>= 3.2
2026-03-19T15:00:00Z,ap,AP_B01_02,connected_devices,95.0,5.659219512195122,1,robust_z>= 3.2
2026-03-19T16:00:00Z,ap,AP_B01_02,connected_devices,59.0,3.2902439024390246,1,robust_z>= 3.2
2026-03-19T17:00:00Z,ap,AP_B01_02,connected_devices,47.0,2.5005853658536585,0,normal
2026-03-19T18:00:00Z,ap,AP_B01_02,connected_devices,27.0,1.1844878048780487,0,normal
2026-03-19T19:00:00Z,ap,AP_B01_02,connected_devices,11.0,0.1349,0,normal
2026-03-19T20:00:00Z,ap,AP_B01_02,connected_devices,12.0,0.20234999999999997,0,normal
2026-03-19T21:00:00Z,ap,AP_B01_02,connected_devices,1.0,-0.5396,0,normal
2026-03-19T22:00:00Z,ap,AP_B01_02,connected_devices,4.0,-0.33725,0,normal
2026-03-19T23:00:00Z,ap,AP_B01_02,connected_devices,1.0,-0.5396,0,normal
2026-03-20T00:00:00Z,ap,AP_B01_02,connected_devices,9.0,0.0,0,normal
2026-03-20T01:00:00Z,ap,AP_B01_02,connected_devices,4.0,-0.3458974358974359,0,normal
2026-03-20T02:00:00Z,ap,AP_B01_02,connected_devices,3.0,-0.38048717948717947,0,normal
2026-03-20T03:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.588025641025641,0,normal
2026-03-20T04:00:00Z,ap,AP_B01_02,connected_devices,9.0,0.0,0,normal
2026-03-20T05:00:00Z,ap,AP_B01_02,connected_devices,2.0,-0.497,0,normal
2026-03-20T06:00:00Z,ap,AP_B01_02,connected_devices,25.0,1.1068717948717948,0,normal
2026-03-20T07:00:00Z,ap,AP_B01_02,connected_devices,37.0,1.8885999999999998,0,normal
2026-03-20T08:00:00Z,ap,AP_B01_02,connected_devices,61.0,3.5073999999999996,1,robust_z>= 3.2
2026-03-20T09:00:00Z,ap,AP_B01_02,connected_devices,90.0,5.46345,1,robust_z>= 3.2
2026-03-20T10:00:00Z,ap,AP_B01_02,connected_devices,103.0,6.3403,1,robust_z>= 3.2
2026-03-20T11:00:00Z,ap,AP_B01_02,connected_devices,108.0,6.677549999999999,1,robust_z>= 3.2
2026-03-20T12:00:00Z,ap,AP_B01_02,connected_devices,127.0,7.959099999999999,1,robust_z>= 3.2
2026-03-20T13:00:00Z,ap,AP_B01_02,connected_devices,114.0,7.08225,1,robust_z>= 3.2
2026-03-20T14:00:00Z,ap,AP_B01_02,connected_devices,106.0,6.54265,1,robust_z>= 3.2
2026-03-20T15:00:00Z,ap,AP_B01_02,connected_devices,87.0,5.2611,1,robust_z>= 3.2
2026-03-20T16:00:00Z,ap,AP_B01_02,connected_devices,69.0,4.047,1,robust_z>= 3.2
2026-03-20T17:00:00Z,ap,AP_B01_02,connected_devices,51.0,2.8329,0,normal
2026-03-20T18:00:00Z,ap,AP_B01_02,connected_devices,12.0,0.20753846153846153,0,normal
2026-03-20T19:00:00Z,ap,AP_B01_02,connected_devices,17.0,0.5534358974358974,0,normal
2026-03-20T20:00:00Z,ap,AP_B01_02,connected_devices,7.0,-0.13835897435897435,0,normal
2026-03-20T21:00:00Z,ap,AP_B01_02,connected_devices,8.0,-0.071,0,normal
2026-03-20T22:00:00Z,ap,AP_B01_02,connected_devices,4.0,-0.3195,0,normal
2026-03-20T23:00:00Z,ap,AP_B01_02,connected_devices,10.0,0.071,0,normal
2026-03-21T00:00:00Z,ap,AP_B01_02,connected_devices,7.0,-0.142,0,normal
2026-03-21T01:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.6562702702702703,0,normal
2026-03-21T02:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.6745,0,normal
2026-03-21T03:00:00Z,ap,AP_B01_02,connected_devices,1.0,-0.5995555555555555,0,normal
2026-03-21T04:00:00Z,ap,AP_B01_02,connected_devices,2.0,-0.5246111111111111,0,normal
2026-03-21T05:00:00Z,ap,AP_B01_02,connected_devices,3.0,-0.44966666666666666,0,normal
2026-03-21T06:00:00Z,ap,AP_B01_02,connected_devices,4.0,-0.37472222222222223,0,normal
2026-03-21T07:00:00Z,ap,AP_B01_02,connected_devices,11.0,0.14988888888888888,0,normal
2026-03-21T08:00:00Z,ap,AP_B01_02,connected_devices,5.0,-0.29977777777777775,0,normal
2026-03-21T09:00:00Z,ap,AP_B01_02,connected_devices,13.0,0.29977777777777775,0,normal
2026-03-21T10:00:00Z,ap,AP_B01_02,connected_devices,21.0,0.8993333333333333,0,normal
2026-03-21T11:00:00Z,ap,AP_B01_02,connected_devices,25.0,1.199111111111111,0,normal
2026-03-21T12:00:00Z,ap,AP_B01_02,connected_devices,20.0,0.7869166666666667,0,normal
2026-03-21T13:00:00Z,ap,AP_B01_02,connected_devices,18.0,0.5995555555555555,0,normal
2026-03-21T14:00:00Z,ap,AP_B01_02,connected_devices,22.0,0.8993333333333333,0,normal
2026-03-21T15:00:00Z,ap,AP_B01_02,connected_devices,22.0,0.8993333333333333,0,normal
2026-03-21T16:00:00Z,ap,AP_B01_02,connected_devices,22.0,0.8993333333333333,0,normal
2026-03-21T17:00:00Z,ap,AP_B01_02,connected_devices,7.0,-0.22483333333333333,0,normal
2026-03-21T18:00:00Z,ap,AP_B01_02,connected_devices,5.0,-0.37472222222222223,0,normal
2026-03-21T19:00:00Z,ap,AP_B01_02,connected_devices,5.0,-0.33725,0,normal
2026-03-21T20:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.7119722222222222,0,normal
2026-03-21T21:00:00Z,ap,AP_B01_02,connected_devices,3.0,-0.48713888888888884,0,normal
2026-03-21T22:00:00Z,ap,AP_B01_02,connected_devices,1.0,-0.6370277777777777,0,normal
2026-03-21T23:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.7119722222222222,0,normal
2026-03-22T00:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.7119722222222222,0,normal
2026-03-22T01:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.7119722222222222,0,normal
2026-03-22T02:00:00Z,ap,AP_B01_02,connected_devices,7.0,-0.18736111111111112,0,normal
2026-03-22T03:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.7119722222222222,0,normal
2026-03-22T04:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.6745,0,normal
2026-03-22T05:00:00Z,ap,AP_B01_02,connected_devices,1.0,-0.5995555555555555,0,normal
2026-03-22T06:00:00Z,ap,AP_B01_02,connected_devices,9.0,0.0,0,normal
2026-03-22T07:00:00Z,ap,AP_B01_02,connected_devices,2.0,-0.5246111111111111,0,normal
2026-03-22T08:00:00Z,ap,AP_B01_02,connected_devices,12.0,0.18736111111111112,0,normal
2026-03-22T09:00:00Z,ap,AP_B01_02,connected_devices,15.0,0.37472222222222223,0,normal
2026-03-22T10:00:00Z,ap,AP_B01_02,connected_devices,11.0,0.07494444444444444,0,normal
2026-03-22T11:00:00Z,ap,AP_B01_02,connected_devices,24.0,1.0117500000000001,0,normal
2026-03-22T12:00:00Z,ap,AP_B01_02,connected_devices,22.0,0.824388888888889,0,normal
2026-03-22T13:00:00Z,ap,AP_B01_02,connected_devices,18.0,0.5246111111111111,0,normal
2026-03-22T14:00:00Z,ap,AP_B01_02,connected_devices,18.0,0.5246111111111111,0,normal
2026-03-22T15:00:00Z,ap,AP_B01_02,connected_devices,3.0,-0.5995555555555555,0,normal
2026-03-22T16:00:00Z,ap,AP_B01_02,connected_devices,7.0,-0.29977777777777775,0,normal
2026-03-22T17:00:00Z,ap,AP_B01_02,connected_devices,11.0,0.0,0,normal
2026-03-22T18:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.824388888888889,0,normal
2026-03-22T19:00:00Z,ap,AP_B01_02,connected_devices,7.0,-0.29977777777777775,0,normal
2026-03-22T20:00:00Z,ap,AP_B01_02,connected_devices,3.0,-0.5995555555555555,0,normal
2026-03-22T21:00:00Z,ap,AP_B01_02,connected_devices,4.0,-0.5396,0,normal
2026-03-22T22:00:00Z,ap,AP_B01_02,connected_devices,7.0,-0.30834285714285714,0,normal
2026-03-22T23:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.8479428571428572,0,normal
2026-03-23T00:00:00Z,ap,AP_B01_02,connected_devices,5.0,-0.4761176470588235,0,normal
2026-03-23T01:00:00Z,ap,AP_B01_02,connected_devices,1.0,-0.7708571428571429,0,normal
2026-03-23T02:00:00Z,ap,AP_B01_02,connected_devices,0.0,-0.824388888888889,0,normal
2026-03-23T03:00:00Z,ap,AP_B01_02,connected_devices,4.0,-0.5246111111111111,0,normal
2026-03-23T04:00:00Z,ap,AP_B01_02,connected_devices,7.0,-0.29977777777777775,0,normal
2026-03-23T05:00:00Z,ap,AP_B01_02,connected_devices,8.0,-0.23125714285714283,0,normal
2026-03-23T06:00:00Z,ap,AP_B01_02,connected_devices,17.0,0.4761176470588235,0,normal
2026-03-23T07:00:00Z,ap,AP_B01_02,connected_devices,43.0,2.466742857142857,0,normal
2026-03-23T08:00:00Z,ap,AP_B01_02,connected_devices,59.0,3.5973333333333333,1,robust_z>= 3.2
2026-03-23T09:00:00Z,ap,AP_B01_02,connected_devices,79.0,5.096222222222222,1,robust_z>= 3.2
2026-03-23T10:00:00Z,ap,AP_B01_02,connected_devices,106.0,7.119722222222222,1,robust_z>= 3.2
2026-03-23T11:00:00Z,ap,AP_B01_02,connected_devices,109.0,7.344555555555555,1,robust_z>= 3.2
2026-03-23T12:00:00Z,ap,AP_B01_02,connected_devices,121.0,8.243888888888888,1,robust_z>= 3.2
2026-03-23T13:00:00Z,ap,AP_B01_02,connected_devices,107.0,7.1946666666666665,1,robust_z>= 3.2
2026-03-23T14:00:00Z,ap,AP_B01_02,connected_devices,108.0,7.269611111111112,1,robust_z>= 3.2
2026-03-23T15:00:00Z,ap,AP_B01_02,connected_devices,95.0,6.295333333333334,1,robust_z>= 3.2
2026-03-23T16:00:00Z,ap,AP_B01_02,connected_devices,66.0,4.121944444444444,1,robust_z>= 3.2
2026-03-23T17:00:00Z,ap,AP_B01_02,connected_devices,49.0,2.847888888888889,0,normal
